trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
262961,899,970831,VYDAJ,VYBER,14.6,18679.6,SLUZBY,,
265627,907,970831,VYDAJ,VYBER,14.6,17457.6,SLUZBY,,
261717,896,970831,VYDAJ,VYBER,14.6,14584.2,SLUZBY,,
265950,908,970831,VYDAJ,VYBER,14.6,17446.1,SLUZBY,,
263336,900,970831,VYDAJ,VYBER,14.6,5955.2,SLUZBY,,
264941,904,970831,VYDAJ,VYBER,16400.0,62549.9,,,
264884,904,970831,VYDAJ,VYBER,14.6,62535.3,SLUZBY,,
263672,901,970831,VYDAJ,VYBER,14.6,27605.6,SLUZBY,,
264605,903,970831,VYDAJ,VYBER,14.6,16524.7,SLUZBY,,
264190,902,970831,VYDAJ,VYBER,14.6,13802.6,SLUZBY,,
1101935,3763,970831,VYDAJ,VYBER,14.6,24824.6,SLUZBY,,
1100655,3759,970831,VYDAJ,VYBER,14.6,20059.5,SLUZBY,,
1105048,3775,970831,VYDAJ,VYBER,14.6,20838.7,SLUZBY,,
1103569,3770,970831,VYDAJ,VYBER,14.6,57773.1,SLUZBY,,
1102218,3764,970831,VYDAJ,VYBER,14.6,42658.1,SLUZBY,,
1105654,3777,970831,VYDAJ,VYBER,14.6,22305.4,SLUZBY,,
1104303,3772,970831,VYDAJ,VYBER,14.6,32198.8,SLUZBY,,
1101105,3760,970831,VYDAJ,VYBER,14.6,24787.2,SLUZBY,,
1102968,3767,970831,VYDAJ,VYBER,14.6,36530.2,SLUZBY,,
1106075,3778,970831,VYDAJ,VYBER,14.6,82636.3,SLUZBY,,
1103956,3771,970831,VYDAJ,VYBER,14.6,83654.7,SLUZBY,,
765630,2615,970831,VYDAJ,VYBER,14.6,37825.4,SLUZBY,,
761640,2599,970831,VYDAJ,VYBER,14.6,32927.8,SLUZBY,,
763311,2606,970831,VYDAJ,VYBER,14.6,19853.2,SLUZBY,,
765170,2613,970831,VYDAJ,VYBER,14.6,19229.7,SLUZBY,,
766018,2616,970831,VYDAJ,VYBER,14.6,20379.5,SLUZBY,,
762559,2603,970831,VYDAJ,VYBER,14.6,20879.7,SLUZBY,,
764188,2609,970831,VYDAJ,VYBER,14.6,26086.4,SLUZBY,,
763767,2608,970831,VYDAJ,VYBER,14.6,28054.3,SLUZBY,,
762932,2605,970831,VYDAJ,VYBER,14.6,24030.7,SLUZBY,,
764590,2611,970831,VYDAJ,VYBER,14.6,62932.7,SLUZBY,,
835902,2844,970831,VYDAJ,VYBER,14.6,65378.8,SLUZBY,,
835587,2842,970831,VYDAJ,VYBER,14.6,15004.9,SLUZBY,,
838306,2853,970831,VYDAJ,VYBER,14.6,58833.1,SLUZBY,,
839865,2859,970831,VYDAJ,VYBER,14.6,10671.0,SLUZBY,,
834194,2839,970831,VYDAJ,VYBER,14.6,32060.9,SLUZBY,,
838948,2856,970831,VYDAJ,VYBER,14.6,37416.4,SLUZBY,,
839492,2858,970831,VYDAJ,VYBER,14.6,40940.3,SLUZBY,,
834622,2840,970831,VYDAJ,VYBER,14.6,35487.3,SLUZBY,,
836467,2847,970831,VYDAJ,VYBER,14.6,46801.6,SLUZBY,,
834356,2840,970831,PRIJEM,VKLAD,11004.0,35389.7,,,
835030,2841,970831,VYDAJ,VYBER,14.6,15132.4,SLUZBY,,
838704,2855,970831,VYDAJ,VYBER,14.6,35511.1,SLUZBY,,
837533,2849,970831,VYDAJ,VYBER,14.6,25836.2,SLUZBY,,
837951,2851,970831,VYDAJ,VYBER,14.6,23008.6,SLUZBY,,
1068514,3650,970831,VYDAJ,VYBER,14.6,44337.8,SLUZBY,,
1068919,3651,970831,VYDAJ,VYBER,14.6,31762.8,SLUZBY,,
1071468,3660,970831,VYDAJ,VYBER,14.6,19744.4,SLUZBY,,
1071101,3659,970831,VYDAJ,VYBER,14.6,39803.0,SLUZBY,,
1071728,3661,970831,VYDAJ,VYBER,14.6,16669.7,SLUZBY,,
1070562,3656,970831,VYDAJ,VYBER,14.6,36131.4,SLUZBY,,
1069844,3654,970831,VYDAJ,VYBER,14.6,78581.8,SLUZBY,,
1070347,3656,970831,PRIJEM,VKLAD,11942.0,36146.0,,,
1072126,3663,970831,VYDAJ,VYBER,14.6,45462.7,SLUZBY,,
1073260,3667,970831,VYDAJ,VYBER,14.6,13515.2,SLUZBY,,
1069434,3653,970831,VYDAJ,VYBER,14.6,47592.6,SLUZBY,,
1070253,3655,970831,VYDAJ,VYBER,14.6,37410.6,SLUZBY,,
3588085,1759,970831,PRIJEM,,65.7,13005.5,UROK,,
3587545,1737,970831,PRIJEM,,160.6,37542.0,UROK,,
3586551,1702,970831,PRIJEM,,111.5,26824.4,UROK,,
3586506,1701,970831,PRIJEM,,269.7,43141.9,UROK,,
3588987,1780,970831,PRIJEM,,332.7,83240.3,UROK,,
3586289,1696,970831,PRIJEM,,81.9,20225.8,UROK,,
3589741,1803,970831,PRIJEM,,187.8,47263.1,UROK,,
3588918,1779,970831,PRIJEM,,328.2,71565.3,UROK,,
3587698,1742,970831,PRIJEM,,253.1,43024.7,UROK,,
3588854,1778,970831,PRIJEM,,195.8,47652.4,UROK,,
3587340,1730,970831,PRIJEM,,159.4,38293.1,UROK,,
3587765,1743,970831,PRIJEM,,158.1,39332.7,UROK,,
3587407,1731,970831,PRIJEM,,104.3,26389.4,UROK,,
3589285,1791,970831,PRIJEM,,185.7,40869.1,UROK,,
3587800,1744,970831,PRIJEM,,96.3,23919.4,UROK,,
3589342,1792,970831,PRIJEM,,64.9,17492.0,UROK,,
3589872,1806,970831,PRIJEM,,89.0,22761.0,UROK,,
3587128,1724,970831,PRIJEM,,32.1,20958.3,UROK,,
3586404,1699,970831,PRIJEM,,82.2,19468.4,UROK,,
3589133,1784,970831,PRIJEM,,78.3,21431.3,UROK,,
3587912,1749,970831,PRIJEM,,213.9,39104.5,UROK,,
3589805,1805,970831,PRIJEM,,351.1,99161.4,UROK,,
3586441,1700,970831,PRIJEM,,204.9,52643.9,UROK,,
3589385,1793,970831,PRIJEM,,155.2,37614.6,UROK,,
3586246,1695,970831,PRIJEM,,343.1,79183.1,UROK,,
3587983,1750,970831,PRIJEM,,379.5,92559.9,UROK,,
3587061,1719,970831,PRIJEM,,97.2,24193.6,UROK,,
3589050,1782,970831,PRIJEM,,201.4,50091.1,UROK,,
3588021,1756,970831,PRIJEM,,240.8,55739.2,UROK,,
3589223,1786,970831,PRIJEM,,275.8,70629.9,UROK,,
3589509,1797,970831,PRIJEM,,185.5,46764.4,UROK,,
3589654,1801,970831,PRIJEM,,84.0,24813.3,UROK,,
3589456,1796,970831,PRIJEM,,217.7,54234.3,UROK,,
3588670,1773,970831,PRIJEM,,61.1,15624.7,UROK,,
3586117,1690,970831,PRIJEM,,81.4,19482.3,UROK,,
3587200,1726,970831,PRIJEM,,147.3,36486.2,UROK,,
3588606,1772,970831,PRIJEM,,245.8,42063.3,UROK,,
3586665,1705,970831,PRIJEM,,83.6,17180.7,UROK,,
3586869,1711,970831,PRIJEM,,73.6,18076.0,UROK,,
3587660,1741,970831,PRIJEM,,89.1,22161.3,UROK,,
3589550,1799,970831,PRIJEM,,83.5,17531.8,UROK,,
3587255,1728,970831,PRIJEM,,39.3,7019.4,UROK,,
3588560,1771,970831,PRIJEM,,116.9,28904.7,UROK,,
3586713,1706,970831,PRIJEM,,216.1,53049.1,UROK,,
3587621,1740,970831,PRIJEM,,49.3,14779.3,UROK,,
3588118,1760,970831,PRIJEM,,173.7,41440.6,UROK,,
3588182,1761,970831,PRIJEM,,128.1,31594.9,UROK,,
3588370,1766,970831,PRIJEM,,87.6,16906.1,UROK,,
3586078,1689,970831,PRIJEM,,60.5,15735.9,UROK,,
3586785,1708,970831,PRIJEM,,157.1,39421.9,UROK,,
3588432,1767,970831,PRIJEM,,177.3,35101.3,UROK,,
3588491,1770,970831,PRIJEM,,281.8,63673.9,UROK,,
3586602,1704,970831,PRIJEM,,68.2,15491.2,UROK,,
3586937,1714,970831,PRIJEM,,92.2,21736.3,UROK,,
3586817,1709,970831,PRIJEM,,203.5,47823.2,UROK,,
3586155,1691,970831,PRIJEM,,75.3,18613.9,UROK,,
3588765,1775,970831,PRIJEM,,90.2,21986.9,UROK,,
3589700,1802,970831,PRIJEM,,119.0,28601.0,UROK,,
3588242,1762,970831,PRIJEM,,119.3,26870.7,UROK,,
687388,2346,970831,VYDAJ,VYBER,14.6,17669.0,SLUZBY,,
690102,2357,970831,VYDAJ,VYBER,14.6,22991.6,SLUZBY,,
686991,2345,970831,VYDAJ,VYBER,14.6,39904.0,SLUZBY,,
687807,2348,970831,VYDAJ,VYBER,14.6,20974.6,SLUZBY,,
688824,2352,970831,VYDAJ,VYBER,14.6,53319.9,SLUZBY,,
691152,2361,970831,VYDAJ,VYBER,14.6,28380.4,SLUZBY,,
689160,2353,970831,VYDAJ,VYBER,14.6,46738.5,SLUZBY,,
687593,2347,970831,VYDAJ,VYBER,14.6,19849.4,SLUZBY,,
689320,2354,970831,VYDAJ,VYBER,14.6,50362.9,SLUZBY,,
689553,2355,970831,VYDAJ,VYBER,14.6,55623.8,SLUZBY,,
690356,2358,970831,VYDAJ,VYBER,14.6,24041.5,SLUZBY,,
687419,2346,970831,PRIJEM,VKLAD,7700.0,17683.6,,,
727468,2487,970831,VYDAJ,VYBER,14.6,24881.6,SLUZBY,,
726250,2484,970831,VYDAJ,VYBER,14.6,25174.1,SLUZBY,,
725682,2483,970831,VYDAJ,VYBER,14.6,45224.4,SLUZBY,,
727799,2488,970831,VYDAJ,VYBER,14.6,28894.2,SLUZBY,,
726911,2486,970831,VYDAJ,VYBER,14.6,102877.8,SLUZBY,,
725379,2482,970831,VYDAJ,VYBER,14.6,37373.5,SLUZBY,,
728171,2489,970831,VYDAJ,VYBER,14.6,22693.4,SLUZBY,,
729252,2493,970831,VYDAJ,VYBER,14.6,62974.9,SLUZBY,,
728498,2490,970831,VYDAJ,VYBER,14.6,43276.7,SLUZBY,,
3616633,2606,970831,PRIJEM,,83.9,19867.8,UROK,,
3616066,2584,970831,PRIJEM,,64.6,15338.2,UROK,,
3616001,2583,970831,PRIJEM,,129.6,60611.2,UROK,,
3614675,2546,970831,PRIJEM,,93.5,24020.6,UROK,,
3613476,2513,970831,PRIJEM,,69.5,15668.7,UROK,,
3613678,2519,970831,PRIJEM,,112.7,27703.7,UROK,,
3617011,2617,970831,PRIJEM,,90.8,22243.4,UROK,,
3616690,2608,970831,PRIJEM,,125.6,28068.9,UROK,,
3616519,2603,970831,PRIJEM,,84.6,20894.3,UROK,,
3613719,2520,970831,PRIJEM,,64.8,16198.9,UROK,,
3613874,2524,970831,PRIJEM,,87.3,20939.1,UROK,,
3613829,2523,970831,PRIJEM,,61.0,15096.1,UROK,,
3613918,2525,970831,PRIJEM,,67.0,16631.3,UROK,,
3613553,2516,970831,PRIJEM,,180.0,42939.4,UROK,,
3614374,2538,970831,PRIJEM,,90.0,21582.6,UROK,,
3613246,2509,970831,PRIJEM,,289.7,95706.5,UROK,,
3614295,2536,970831,PRIJEM,,95.0,21231.0,UROK,,
3613366,2511,970831,PRIJEM,,132.0,25055.1,UROK,,
3613762,2521,970831,PRIJEM,,189.3,49398.5,UROK,,
3616584,2605,970831,PRIJEM,,102.4,24045.3,UROK,,
3616860,2613,970831,PRIJEM,,84.0,19244.3,UROK,,
3616197,2590,970831,PRIJEM,,65.5,14808.1,UROK,,
3616147,2588,970831,PRIJEM,,185.2,43385.7,UROK,,
3614505,2542,970831,PRIJEM,,77.9,19926.6,UROK,,
3614440,2541,970831,PRIJEM,,164.1,40423.3,UROK,,
3613310,2510,970831,PRIJEM,,169.0,41441.9,UROK,,
3616293,2592,970831,PRIJEM,,222.2,58600.8,UROK,,
3616952,2616,970831,PRIJEM,,106.2,20394.1,UROK,,
3616408,2596,970831,PRIJEM,,104.2,25746.5,UROK,,
3616756,2609,970831,PRIJEM,,116.3,26101.0,UROK,,
3613516,2514,970831,PRIJEM,,277.4,68063.7,UROK,,
3613227,2508,970831,PRIJEM,,66.8,15397.4,UROK,,
3616086,2586,970831,PRIJEM,,176.2,34728.3,UROK,,
3614018,2527,970831,PRIJEM,,246.1,66117.5,UROK,,
3614576,2543,970831,PRIJEM,,213.8,53879.8,UROK,,
3614225,2534,970831,PRIJEM,,137.6,34324.1,UROK,,
3614083,2528,970831,PRIJEM,,89.9,22585.7,UROK,,
3614719,2547,970831,PRIJEM,,274.3,67703.7,UROK,,
3614919,2552,970831,PRIJEM,,133.8,32920.3,UROK,,
3615741,2577,970831,PRIJEM,,85.1,21417.0,UROK,,
3615355,2563,970831,PRIJEM,,166.0,42387.7,UROK,,
3615096,2555,970831,PRIJEM,,288.5,70311.9,UROK,,
3615227,2559,970831,PRIJEM,,178.6,45625.1,UROK,,
3615954,2582,970831,PRIJEM,,212.0,49987.1,UROK,,
3615520,2569,970831,PRIJEM,,125.7,27375.4,UROK,,
3615308,2562,970831,PRIJEM,,64.6,15932.6,UROK,,
3615623,2574,970831,PRIJEM,,311.4,76133.8,UROK,,
3615704,2576,970831,PRIJEM,,76.4,18102.8,UROK,,
3614781,2549,970831,PRIJEM,,207.3,48553.7,UROK,,
3615026,2554,970831,PRIJEM,,211.2,44330.8,UROK,,
3614960,2553,970831,PRIJEM,,75.7,20083.2,UROK,,
3615892,2581,970831,PRIJEM,,233.1,55739.2,UROK,,
3615167,2557,970831,PRIJEM,,90.9,20856.3,UROK,,
3615410,2567,970831,PRIJEM,,47.4,11912.5,UROK,,
3615552,2570,970831,PRIJEM,,71.2,17124.1,UROK,,
3615468,2568,970831,PRIJEM,,189.6,39735.7,UROK,,
3614818,2550,970831,PRIJEM,,274.7,67394.9,UROK,,
3615822,2580,970831,PRIJEM,,211.0,53234.3,UROK,,
3641989,3370,970831,PRIJEM,,206.7,40420.6,UROK,,
3641771,3366,970831,PRIJEM,,182.9,39432.3,UROK,,
3644336,3456,970831,PRIJEM,,116.7,29425.4,UROK,,
3643587,3429,970831,PRIJEM,,144.7,35070.8,UROK,,
3641879,3368,970831,PRIJEM,,199.4,48267.5,UROK,,
3642051,3371,970831,PRIJEM,,279.0,50941.6,UROK,,
3643239,3419,970831,PRIJEM,,131.0,29621.4,UROK,,
3643456,3425,970831,PRIJEM,,162.5,38357.5,UROK,,
3642539,3391,970831,PRIJEM,,267.8,66209.8,UROK,,
3642446,3389,970831,PRIJEM,,244.4,46202.9,UROK,,
3641592,3361,970831,PRIJEM,,227.7,56220.7,UROK,,
3642141,3373,970831,PRIJEM,,48.9,6475.7,UROK,,
3643041,3410,970831,PRIJEM,,208.2,47978.3,UROK,,
3644387,3457,970831,PRIJEM,,69.4,17168.0,UROK,,
3641274,3352,970831,PRIJEM,,86.7,19764.4,UROK,,
3642582,3392,970831,PRIJEM,,103.6,23350.5,UROK,,
3641725,3364,970831,PRIJEM,,309.9,66507.1,UROK,,
3643151,3413,970831,PRIJEM,,320.5,81885.6,UROK,,
3642965,3408,970831,PRIJEM,,90.2,21563.4,UROK,,
3644606,3465,970831,PRIJEM,,245.0,59631.2,UROK,,
3643639,3431,970831,PRIJEM,,179.4,38473.9,UROK,,
3642812,3402,970831,PRIJEM,,145.3,35115.5,UROK,,
3642889,3405,970831,PRIJEM,,169.3,38629.3,UROK,,
3640915,3339,970831,PRIJEM,,128.9,27350.9,UROK,,
3641418,3355,970831,PRIJEM,,187.2,46573.6,UROK,,
3644217,3453,970831,PRIJEM,,102.7,18836.2,UROK,,
3642106,3372,970831,PRIJEM,,267.0,59092.6,UROK,,
3643818,3436,970831,PRIJEM,,105.0,25836.4,UROK,,
3642999,3409,970831,PRIJEM,,54.5,13876.6,UROK,,
3641928,3369,970831,PRIJEM,,124.2,27970.1,UROK,,
3643404,3424,970831,PRIJEM,,193.3,49346.3,UROK,,
3643319,3422,970831,PRIJEM,,147.3,31208.2,UROK,,
3641364,3354,970831,PRIJEM,,93.5,20290.7,UROK,,
3644117,3448,970831,PRIJEM,,151.2,42474.5,UROK,,
3642309,3380,970831,PRIJEM,,85.3,17817.4,UROK,,
3644652,3466,970831,PRIJEM,,316.5,79121.1,UROK,,
3643934,3440,970831,PRIJEM,,129.6,28689.1,UROK,,
3641456,3357,970831,PRIJEM,,102.8,23910.6,UROK,,
3643780,3435,970831,PRIJEM,,97.9,24492.1,UROK,,
3640830,3336,970831,PRIJEM,,68.5,17803.0,UROK,,
3640888,3338,970831,PRIJEM,,56.1,11721.4,UROK,,
3642375,3384,970831,PRIJEM,,154.1,34564.1,UROK,,
3641677,3363,970831,PRIJEM,,110.4,27496.3,UROK,,
3644482,3462,970831,PRIJEM,,71.1,16240.6,UROK,,
3641515,3359,970831,PRIJEM,,157.8,39510.6,UROK,,
3641840,3367,970831,PRIJEM,,394.6,101747.8,UROK,,
3643286,3421,970831,PRIJEM,,201.4,50648.1,UROK,,
3642248,3378,970831,PRIJEM,,172.4,36658.7,UROK,,
3644541,3464,970831,PRIJEM,,123.7,26169.7,UROK,,
3643669,3432,970831,PRIJEM,,64.2,14382.3,UROK,,
3644429,3458,970831,PRIJEM,,74.7,18379.0,UROK,,
3641116,3348,970831,PRIJEM,,229.4,53167.8,UROK,,
3641639,3362,970831,PRIJEM,,138.7,33046.9,UROK,,
3642719,3399,970831,PRIJEM,,165.4,36872.3,UROK,,
631944,2157,970831,VYDAJ,VYBER,14.6,18757.9,SLUZBY,,
632329,2159,970831,VYDAJ,VYBER,14.6,24049.7,SLUZBY,,
629407,2148,970831,VYDAJ,VYBER,14.6,10674.9,SLUZBY,,
633013,2161,970831,VYDAJ,VYBER,30.0,21736.1,SLUZBY,,
630300,2151,970831,VYDAJ,VYBER,14.6,17472.6,SLUZBY,,
628825,2146,970831,VYDAJ,VYBER,14.6,32412.9,SLUZBY,,
631079,2154,970831,VYDAJ,VYBER,14.6,20633.3,SLUZBY,,
627715,2144,970831,VYDAJ,VYBER,100.0,-1994.8,SLUZBY,,
630779,2153,970831,VYDAJ,VYBER,30.0,13020.0,SLUZBY,,
631446,2155,970831,VYDAJ,VYBER,14.6,18124.6,SLUZBY,,
629943,2150,970831,VYDAJ,VYBER,14.6,14495.1,SLUZBY,,
707595,2423,970831,VYDAJ,VYBER,14.6,15142.0,SLUZBY,,
705800,2417,970831,VYDAJ,VYBER,14.6,23215.9,SLUZBY,,
705368,2416,970831,VYDAJ,VYBER,14.6,31498.3,SLUZBY,,
707070,2421,970831,VYDAJ,VYBER,14.6,40698.9,SLUZBY,,
707970,2424,970831,VYDAJ,VYBER,14.6,71834.0,SLUZBY,,
705041,2414,970831,VYDAJ,VYBER,14.6,16406.3,SLUZBY,,
703430,2410,970831,VYDAJ,VYBER,14.6,58448.4,SLUZBY,,
706763,2420,970831,VYDAJ,VYBER,14.6,12752.6,SLUZBY,,
703731,2411,970831,VYDAJ,VYBER,14.6,60347.4,SLUZBY,,
706471,2419,970831,VYDAJ,VYBER,14.6,86158.2,SLUZBY,,
806072,2747,970831,VYDAJ,VYBER,14.6,17190.4,SLUZBY,,
807621,2751,970831,VYDAJ,VYBER,14.6,39340.4,SLUZBY,,
805037,2742,970831,VYDAJ,VYBER,14.6,44798.5,SLUZBY,,
809875,2760,970831,VYDAJ,VYBER,14.6,40858.1,SLUZBY,,
807845,2752,970831,VYDAJ,VYBER,14.6,28741.6,SLUZBY,,
808707,2755,970831,VYDAJ,VYBER,14.6,20103.1,SLUZBY,,
807292,2750,970831,VYDAJ,VYBER,14.6,33185.0,SLUZBY,,
808393,2754,970831,VYDAJ,VYBER,30.0,17643.4,SLUZBY,,
809371,2758,970831,VYDAJ,VYBER,14.6,44271.8,SLUZBY,,
806914,2749,970831,VYDAJ,VYBER,14.6,79126.0,SLUZBY,,
3448250,2599,970831,PRIJEM,,136.9,32942.4,UROK,,
3451697,5343,970831,VYDAJ,VYBER,70.5,-5262.1,SANKC. UROK,,
3451941,5372,970831,PRIJEM,,333.1,88648.3,UROK,,
3448310,2628,970831,PRIJEM,,295.3,102209.6,UROK,,
3450287,4214,970831,PRIJEM,,360.1,101329.2,UROK,,
3449919,4034,970831,PRIJEM,,185.9,48677.7,UROK,,
3450994,4743,970831,PRIJEM,,312.7,74109.0,UROK,,
3451458,5194,970831,PRIJEM,,240.9,49306.9,UROK,,
3450584,4543,970831,PRIJEM,,219.1,54795.9,UROK,,
3449512,3734,970831,PRIJEM,,22.0,6511.9,UROK,,
3448854,3166,970831,PRIJEM,,307.8,86050.0,UROK,,
3449773,3965,970831,PRIJEM,,114.6,33347.0,UROK,,
3451529,5250,970831,PRIJEM,,224.7,50244.7,UROK,,
3451055,4768,970831,PRIJEM,,188.1,44518.0,UROK,,
3448542,2959,970831,PRIJEM,,441.3,117255.3,UROK,,
3449077,3345,970831,PRIJEM,,15.2,4115.4,UROK,,
3448417,2680,970831,PRIJEM,,191.9,50504.7,UROK,,
3448784,3109,970831,PRIJEM,,76.4,33586.0,UROK,,
3451150,5011,970831,PRIJEM,,37.2,1985.2,UROK,,
3449210,3386,970831,PRIJEM,,149.7,54073.4,UROK,,
3452121,5429,970831,VYDAJ,VYBER,31.8,-4130.9,SANKC. UROK,,
3451627,5267,970831,PRIJEM,,171.8,73238.4,UROK,,
3449396,3689,970831,PRIJEM,,190.2,54201.2,UROK,,
3451019,4753,970831,PRIJEM,,108.0,25737.5,UROK,,
3449986,4035,970831,PRIJEM,,411.6,102410.8,UROK,,
3448701,3074,970831,PRIJEM,,291.3,90059.9,UROK,,
3451500,5213,970831,PRIJEM,,166.0,44831.9,UROK,,
3449846,4014,970831,PRIJEM,,388.6,87028.1,UROK,,
3451589,5256,970831,PRIJEM,,257.3,63569.7,UROK,,
3449352,3678,970831,VYDAJ,VYBER,61.8,-8106.7,SANKC. UROK,,
3448891,3189,970831,PRIJEM,,94.6,20746.7,UROK,,
3449014,3326,970831,PRIJEM,,164.6,23788.2,UROK,,
3451192,5024,970831,PRIJEM,,138.2,32276.6,UROK,,
3451868,5369,970831,PRIJEM,,41.2,10035.3,UROK,,
3450134,4082,970831,PRIJEM,,243.3,57302.2,UROK,,
3448192,2598,970831,PRIJEM,,122.9,9632.7,UROK,,
3448650,3037,970831,PRIJEM,,241.2,58105.2,UROK,,
3451334,5125,970831,PRIJEM,,240.0,51017.6,UROK,,
3451295,5092,970831,PRIJEM,,2.8,-308.0,UROK,,
3450804,4596,970831,PRIJEM,,250.2,55169.6,UROK,,
3450401,4356,970831,PRIJEM,,27.6,8029.2,UROK,,
3450903,4659,970831,PRIJEM,,286.9,50429.4,UROK,,
3451235,5063,970831,PRIJEM,,70.8,29855.4,UROK,,
3452004,5387,970831,PRIJEM,,76.9,18758.9,UROK,,
3450074,4081,970831,PRIJEM,,53.7,11999.0,UROK,,
3451296,5092,970831,VYDAJ,VYBER,8.9,-316.9,SANKC. UROK,,
3449278,3407,970831,PRIJEM,,189.5,31988.7,UROK,,
3450249,4156,970831,PRIJEM,,286.6,46173.9,UROK,,
3448370,2660,970831,PRIJEM,,317.0,49971.7,UROK,,
3451410,5129,970831,PRIJEM,,162.5,35302.3,UROK,,
3449617,3786,970831,PRIJEM,,61.9,36777.8,UROK,,
3450732,4589,970831,PRIJEM,,89.1,22234.2,UROK,,
3450031,4059,970831,PRIJEM,,89.9,2719.9,UROK,,
3451791,5366,970831,PRIJEM,,88.6,29374.2,UROK,,
564403,1920,970831,PRIJEM,VKLAD,1700.0,41908.9,,,
566321,1927,970831,VYDAJ,VYBER,14.6,26465.1,SLUZBY,,
563424,1917,970831,VYDAJ,VYBER,14.6,15152.2,SLUZBY,,
565564,1925,970831,VYDAJ,VYBER,14.6,26014.0,SLUZBY,,
567763,1932,970831,VYDAJ,VYBER,14.6,25631.6,SLUZBY,,
563722,1918,970831,VYDAJ,VYBER,14.6,12474.4,SLUZBY,,
564371,1920,970831,VYDAJ,VYBER,14.6,41894.3,SLUZBY,,
565997,1926,970831,VYDAJ,VYBER,14.6,16916.2,SLUZBY,,
564132,1919,970831,VYDAJ,VYBER,14.6,86455.8,SLUZBY,,
566963,1930,970831,VYDAJ,VYBER,14.6,24212.1,SLUZBY,,
567498,1931,970831,VYDAJ,VYBER,14.6,20643.0,SLUZBY,,
599048,2038,970831,VYDAJ,VYBER,14.6,32204.6,SLUZBY,,
594505,2023,970831,VYDAJ,VYBER,14.6,71796.1,SLUZBY,,
595030,2025,970831,VYDAJ,VYBER,14.6,26194.6,SLUZBY,,
598577,2037,970831,VYDAJ,VYBER,14.6,36323.6,SLUZBY,,
595611,2027,970831,VYDAJ,VYBER,14.6,24538.0,SLUZBY,,
595864,2028,970831,VYDAJ,VYBER,30.0,15365.2,SLUZBY,,
596381,2030,970831,VYDAJ,VYBER,14.6,56842.3,SLUZBY,,
593924,2022,970831,VYDAJ,VYBER,14.6,33365.5,SLUZBY,,
599355,2039,970831,VYDAJ,VYBER,14.6,32129.9,SLUZBY,,
3506870,9041,970831,PRIJEM,,329.3,111445.5,UROK,,
3499970,8411,970831,PRIJEM,,87.3,24236.4,UROK,,
3508764,9188,970831,PRIJEM,,113.1,32347.8,UROK,,
3496858,8129,970831,PRIJEM,,203.4,52742.6,UROK,,
3503646,8776,970831,PRIJEM,,163.2,56934.4,UROK,,
3501301,8533,970831,PRIJEM,,315.0,78283.1,UROK,,
3496048,8073,970831,PRIJEM,,297.5,96138.3,UROK,,
3498841,8316,970831,PRIJEM,,215.9,67883.9,UROK,,
3498263,8260,970831,PRIJEM,,370.6,90992.2,UROK,,
3505194,8926,970831,PRIJEM,,93.1,33351.2,UROK,,
3498984,8321,970831,PRIJEM,,123.2,51964.7,UROK,,
3508864,9192,970831,PRIJEM,,104.7,28202.6,UROK,,
3504453,8856,970831,PRIJEM,,160.6,50255.5,UROK,,
3507121,9052,970831,PRIJEM,,113.7,39194.2,UROK,,
3496425,8092,970831,PRIJEM,,60.9,11914.3,UROK,,
3501642,8558,970831,PRIJEM,,102.8,33308.3,UROK,,
3504866,8896,970831,PRIJEM,,120.0,68421.4,UROK,,
3497229,8159,970831,PRIJEM,,149.5,37844.9,UROK,,
3497058,8149,970831,PRIJEM,,152.0,68675.7,UROK,,
3506714,9034,970831,PRIJEM,,104.9,41034.5,UROK,,
3501499,8547,970831,PRIJEM,,287.7,92974.1,UROK,,
3496927,8132,970831,PRIJEM,,72.9,77922.3,UROK,,
3501738,8564,970831,PRIJEM,,134.4,31426.9,UROK,,
3499848,8405,970831,PRIJEM,,125.8,30811.2,UROK,,
3504915,8899,970831,PRIJEM,,241.7,48987.1,UROK,,
3506010,8982,970831,PRIJEM,,320.8,101270.3,UROK,,
3508334,9159,970831,PRIJEM,,123.8,32728.5,UROK,,
3505915,8972,970831,PRIJEM,,173.8,40318.3,UROK,,
3500503,8475,970831,PRIJEM,,156.6,40678.9,UROK,,
3495591,8041,970831,PRIJEM,,262.3,100056.5,UROK,,
3502509,8625,970831,PRIJEM,,197.7,118796.9,UROK,,
3507692,9093,970831,PRIJEM,,231.2,59314.6,UROK,,
3495825,8051,970831,PRIJEM,,156.9,40495.1,UROK,,
3496792,8127,970831,PRIJEM,,351.2,83006.4,UROK,,
3505625,8957,970831,PRIJEM,,149.1,70726.0,UROK,,
3506480,9024,970831,PRIJEM,,64.7,19796.6,UROK,,
3499161,8330,970831,PRIJEM,,135.9,47354.6,UROK,,
3507889,9104,970831,PRIJEM,,182.9,49276.8,UROK,,
3498331,8261,970831,PRIJEM,,78.0,21472.6,UROK,,
3506110,8998,970831,PRIJEM,,104.2,14171.3,UROK,,
3506174,9006,970831,PRIJEM,,209.5,65840.9,UROK,,
3506443,9017,970831,PRIJEM,,49.0,14885.5,UROK,,
3500851,8489,970831,PRIJEM,,82.6,33769.6,UROK,,
3496660,8114,970831,PRIJEM,,133.4,30932.8,UROK,,
